Original Path
Q[6]{-1.57958, -1.99145, -0.684298, -3.2173, -0.477838, 1.02929}
Q[6]{-1.59811, -1.99783, -0.691695, -3.20978, -0.533446, 0.953579}
Q[6]{-1.61664, -2.0042, -0.699091, -3.20225, -0.589053, 0.877866}
Q[6]{-1.63517, -2.01058, -0.706487, -3.19473, -0.64466, 0.802153}
Q[6]{-1.65331, -2.01756, -0.714409, -3.18458, -0.698577, 0.722934}
Q[6]{-1.67145, -2.02454, -0.722332, -3.17443, -0.752494, 0.643716}
Q[6]{-1.68959, -2.03152, -0.730255, -3.16428, -0.806411, 0.564497}
Q[6]{-1.70774, -2.0385, -0.738177, -3.15414, -0.860327, 0.485278}
Q[6]{-1.72588, -2.04548, -0.7461, -3.14399, -0.914244, 0.40606}
Q[6]{-1.74402, -2.05246, -0.754023, -3.13384, -0.968161, 0.326841}
Q[6]{-1.76216, -2.05944, -0.761945, -3.1237, -1.02208, 0.247622}
Q[6]{-1.7803, -2.06642, -0.769868, -3.11355, -1.07599, 0.168404}
Q[6]{-1.79845, -2.0734, -0.777791, -3.1034, -1.12991, 0.0891852}
Q[6]{-1.81659, -2.08038, -0.785713, -3.09326, -1.18383, 0.00996657}
Q[6]{-1.83473, -2.08736, -0.793636, -3.08311, -1.23774, -0.0692521}
Q[6]{-1.84359, -2.10231, -0.802869, -3.07351, -1.27689, -0.150789}
Q[6]{-1.85245, -2.11726, -0.812102, -3.06391, -1.31603, -0.232326}
Q[6]{-1.86132, -2.13221, -0.821335, -3.05431, -1.35517, -0.313863}
Q[6]{-1.87018, -2.14716, -0.830567, -3.04471, -1.39431, -0.3954}
Q[6]{-1.87904, -2.16211, -0.8398, -3.03511, -1.43345, -0.476937}
Q[6]{-1.8879, -2.17706, -0.849033, -3.02552, -1.47259, -0.558474}
Q[6]{-1.89677, -2.19201, -0.858266, -3.01592, -1.51174, -0.640011}
Q[6]{-1.90563, -2.20696, -0.867499, -3.00632, -1.55088, -0.721548}
Q[6]{-1.91449, -2.22191, -0.876732, -2.99672, -1.59002, -0.803085}
Q[6]{-1.92336, -2.23686, -0.885965, -2.98712, -1.62916, -0.884622}
Q[6]{-1.93222, -2.25181, -0.895197, -2.97752, -1.6683, -0.966159}
Q[6]{-1.94108, -2.26676, -0.90443, -2.96792, -1.70744, -1.0477}
Q[6]{-1.94994, -2.28171, -0.913663, -2.95833, -1.74659, -1.12923}
Q[6]{-1.95881, -2.29666, -0.922896, -2.94873, -1.78573, -1.21077}
Q[6]{-1.96767, -2.31162, -0.932129, -2.93913, -1.82487, -1.29231}


Original Path
Q[6]{-0.880819, -2.18897, -1.10144, -1.45641, 1.21702, -1.76272}
Q[6]{-1.05998, -1.60616, -0.156632, -4.34561, 1.54363, 5.9864}
Q[6]{-1.05998, -1.60616, -0.156632, -4.34561, 1.54363, 5.9864}
Q[6]{-1.07595, -1.58907, -0.162661, -4.31627, 1.5595, 5.95805}
Q[6]{-1.08073, -1.59365, -0.166822, -4.30788, 1.53888, 5.91396}
Q[6]{-1.08551, -1.59823, -0.170982, -4.29949, 1.51826, 5.86988}
Q[6]{-1.0903, -1.60281, -0.175143, -4.2911, 1.49764, 5.8258}
Q[6]{-1.09508, -1.60739, -0.179303, -4.28271, 1.47702, 5.78171}
Q[6]{-1.09987, -1.61197, -0.183463, -4.27432, 1.4564, 5.73763}
Q[6]{-1.10465, -1.61655, -0.187624, -4.26593, 1.43578, 5.69355}
Q[6]{-1.10943, -1.62113, -0.191784, -4.25754, 1.41516, 5.64947}
Q[6]{-1.11422, -1.6257, -0.195945, -4.24915, 1.39454, 5.60538}
Q[6]{-1.119, -1.63028, -0.200105, -4.24076, 1.37392, 5.5613}
Q[6]{-1.12379, -1.63486, -0.204266, -4.23237, 1.3533, 5.51722}
Q[6]{-1.12857, -1.63944, -0.208426, -4.22398, 1.33268, 5.47314}
Q[6]{-1.13335, -1.64402, -0.212586, -4.21559, 1.31207, 5.42905}
Q[6]{-1.13814, -1.6486, -0.216747, -4.2072, 1.29145, 5.38497}
Q[6]{-1.14292, -1.65318, -0.220907, -4.19881, 1.27083, 5.34089}
Q[6]{-1.1477, -1.65776, -0.225068, -4.19042, 1.25021, 5.29681}
Q[6]{-1.15249, -1.66234, -0.229228, -4.18203, 1.22959, 5.25272}
Q[6]{-1.15727, -1.66692, -0.233388, -4.17364, 1.20897, 5.20864}
Q[6]{-1.16206, -1.6715, -0.237549, -4.16525, 1.18835, 5.16456}
Q[6]{-1.16684, -1.67608, -0.241709, -4.15686, 1.16773, 5.12047}
Q[6]{-1.17162, -1.68066, -0.24587, -4.14847, 1.14711, 5.07639}
Q[6]{-1.17641, -1.68524, -0.25003, -4.14007, 1.12649, 5.03231}
Q[6]{-1.18119, -1.68982, -0.254191, -4.13168, 1.10587, 4.98823}
Q[6]{-1.18598, -1.6944, -0.258351, -4.12329, 1.08525, 4.94414}
Q[6]{-1.19076, -1.69897, -0.262511, -4.1149, 1.06463, 4.90006}
Q[6]{-1.19554, -1.70355, -0.266672, -4.10651, 1.04401, 4.85598}
Q[6]{-1.20033, -1.70813, -0.270832, -4.09812, 1.02339, 4.8119}
Q[6]{-1.20511, -1.71271, -0.274993, -4.08973, 1.00278, 4.76781}
Q[6]{-1.20989, -1.71729, -0.279153, -4.08134, 0.982156, 4.72373}
Q[6]{-1.21468, -1.72187, -0.283314, -4.07295, 0.961537, 4.67965}
Q[6]{-1.21946, -1.72645, -0.287474, -4.06456, 0.940918, 4.63557}
Q[6]{-1.22425, -1.73103, -0.291634, -4.05617, 0.920298, 4.59148}
Q[6]{-1.22903, -1.73561, -0.295795, -4.04778, 0.899679, 4.5474}
Q[6]{-1.23381, -1.74019, -0.299955, -4.03939, 0.87906, 4.50332}
Q[6]{-1.2386, -1.74477, -0.304116, -4.031, 0.85844, 4.45924}
Q[6]{-1.24338, -1.74935, -0.308276, -4.02261, 0.837821, 4.41515}
Q[6]{-1.24816, -1.75393, -0.312437, -4.01422, 0.817202, 4.37107}
Q[6]{-1.25295, -1.75851, -0.316597, -4.00583, 0.796582, 4.32699}
Q[6]{-1.25773, -1.76309, -0.320757, -3.99744, 0.775963, 4.2829}
Q[6]{-1.26252, -1.76767, -0.324918, -3.98905, 0.755344, 4.23882}
Q[6]{-1.2673, -1.77224, -0.329078, -3.98066, 0.734725, 4.19474}
Q[6]{-1.27208, -1.77682, -0.333239, -3.97227, 0.714105, 4.15066}
Q[6]{-1.27687, -1.7814, -0.337399, -3.96387, 0.693486, 4.10657}
Q[6]{-1.28165, -1.78598, -0.341559, -3.95548, 0.672867, 4.06249}
Q[6]{-1.28644, -1.79056, -0.34572, -3.94709, 0.652247, 4.01841}
Q[6]{-1.29122, -1.79514, -0.34988, -3.9387, 0.631628, 3.97433}
Q[6]{-1.296, -1.79972, -0.354041, -3.93031, 0.611009, 3.93024}
Q[6]{-1.30079, -1.8043, -0.358201, -3.92192, 0.590389, 3.88616}
Q[6]{-1.30557, -1.80888, -0.362362, -3.91353, 0.56977, 3.84208}
Q[6]{-1.31035, -1.81346, -0.366522, -3.90514, 0.549151, 3.798}
Q[6]{-1.31514, -1.81804, -0.370682, -3.89675, 0.528532, 3.75391}
Q[6]{-1.31992, -1.82262, -0.374843, -3.88836, 0.507912, 3.70983}
